iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,comments,paper,"TP,TN,FP,FN",Human Notes,Random #
pHluo-Halo-1,Glycerol (40%),465,null,null,null,"pKa = 6.0, dual-input pH probe with good pH sensitivity and strong activation of fluorescence upon reaction with HaloTag",chemrxiv_10.26434_SLASH_chemrxiv-2024-rcfzm-v2,,,0.4177496533
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-6mt7k-v2,,,0.3177698096
"4,4''-(phenylmethylene)di-1,1'-biphenyl (DBPM)",THF,260,338,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-692m1,,,0.8112365953
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-mlcss,,,0.1015414007
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-ff18g-v2,,,0.247865869
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-w3x36,,,0.7378044222
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-vkqh1-v2,,,0.5434508587
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-67t1w,,,0.4063831416
GADIPY,toluene,497,505,0.91,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-c87hb,,,0.1934842654
2F-2CN-Cys,methanol,411,480,0.066,11305 (411 nm),null,chemrxiv_10.26434_SLASH_chemrxiv-2024-s1fzw,,,0.4907356517
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-m5d6s,,,0.9725179286
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-z3kfx,,,0.6261592514
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2w9ph,,,0.5518835145
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1jwr7,,,0.5189827033
bisoct-CzBr2-TTM,1-propanol,null,null,0.23,null,Bis-acylated molecule exhibits a longer photoluminescence lifetime compared to oct-CzBr2-TTM,chemrxiv_10.26434_SLASH_chemrxiv-2022-7m2br-v2,,,0.6808033213
2FTOTA+ (2F6),acetonitrile,null,null,null,null,"exhibits irreversible redox events, enhanced Lewis acidity",chemrxiv_10.26434_SLASH_chemrxiv-2024-gt89f,,,0.7707816213
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vptmp-v2,,,0.6242180883
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9258z,,,0.4120399572
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-n24kf,,,0.38954031
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-7x8pz-v2,,,0.4999284584
"2-(Diethylamino)-7-bromo-9,9-dimethyl-9H-fluoren-1-yl)ethanone with ethyl linker and triazole (FR2TP)",toluene,null,513,null,null,Triazole effect depends on fluorene-triazole distance,chemrxiv_10.26434_SLASH_chemrxiv-2023-tpp8b,,,0.0862101784
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-8pqmg-v2,,,0.1576769357
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-97n13,,,0.6437973583
"1,2-Diketone, 3-bromo-2-(triisopropylsilyl)thienyl",cyclohexane,568,null,0.246,null,"Slightly red-shifted emission compared to 1a, with maintained small FWHM",chemrxiv_10.26434_SLASH_chemrxiv-2023-h17m5,,,0.1091506318
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-64jxb,,,0.0755448001
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-527dl,,,0.7804682388
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-z7mgb,,,0.3427824958
6-(di-p-tolylamino)benzonitrile,toluene,383,null,null,2.47 × 10^4 (452 nm),"We note too that prompt fluorescence is observed upon excitation of the low energy absorption band that we assigned to a CT state, however, the experimentally obtained extinction coefficient for this band is more typical for a state with significant LE character.",chemrxiv_10.26434_SLASH_chemrxiv-2022-sgszv,,,0.8121706671
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-67sfl,,,0.815015293
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-458tf,,,0.1168358391
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-27pm8,,,0.9900968221
IR780-2C18,Octanol,null,null,0.18,null,Fluorogenic membrane marker with two octadecyl chains,chemrxiv_10.26434_SLASH_chemrxiv-2024-z8l9r,,,0.2027616862
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cvlt2-v2,,,0.4012341348
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-p8jvp,,,0.5362796837
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-rn6c8-v2,,,0.4818025564
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-03j7h,,,0.1735999917
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-bgcg0,,,0.0834504045
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-ll505,,,0.3044068571
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-4bc19,,,0.9171281373
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-h5pfc,,,0.8779795442
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-87hn7,,,0.838382239
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9tmfh,,,0.3432084313
ISX,THF/Water (fw=99%),null,null,0.46,null,35-fold increase in emission intensity compared to THF solution,chemrxiv_10.26434_SLASH_chemrxiv-2023-1g9xr,,,0.1071883994
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-s3hx8,,,0.7241333886
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-c9hst,,,0.158979885
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vx797-v3,,,0.7101466241
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-kk2j7,,,0.8973518822
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-sdkgh,,,0.435135287
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0sqdw,,,0.2564300757
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-tmg4m,,,0.2225734929
1c (N-alkyl sulfonate derivative),null,null,null,null,null,"Fully soluble even without additional co-solvents, but no specific photophysical properties provided",chemrxiv_10.26434_SLASH_chemrxiv-2024-1s52z,,,0.3211354644
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-nrhzz,,,0.4675520239
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-d2wdr,,,0.3562622326
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-nfsqn-v3,,,0.1599279614
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-cfqdg-v3,,,0.4002639866
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-8tf0r,,,0.4261929034
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-tdl2v,,,0.1957067011
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1j2wb,,,0.6114085836
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-rkm8l-v2,,,0.2766226251
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-t72cl,,,0.960463057
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-n48g3,,,0.350391211
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-19xhw,,,0.0631011948
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jbz23,,,0.9494786509
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1t2ss,,,0.2933288401
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dfdcl-v2,,,0.3583512001
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0m5s7,,,0.3662184302
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-t2gks-v2,,,0.4294341442
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hl56r,,,0.1365576668
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-shsjs-v3,,,0.3200861295
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-91b0s,,,0.1617823101
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-03pqd,,,0.3837717173
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bdbjj,,,0.1113874549
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-csjc0,,,0.3878445944
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-njrgj,,,0.78813158
"2-(2-Hydroxybenzylidene)hydrazinecarboxylic acid (3,4-dimethoxy-2-hydroxyphenyl)methyl ester",acetonitrile,513,null,0.48,62000 (513 nm),null,chemrxiv_10.26434_SLASH_chemrxiv-2023-03s0m-v2,,,0.4673101625
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2mrsw,,,0.221709528
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0h9zw-v2,,,0.2920014106
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-0c1s7,,,0.6856901525
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-gs41m,,,0.3155852193
3CzBPz,toluene,450,null,0.65,1.8 × 10^4 M^-1 cm^-1 (408 nm),weaker character of the acceptor,chemrxiv_10.26434_SLASH_chemrxiv-2023-kq61s,,,0.12687099
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-v4hsz,,,0.9743433301
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-42p1p,,,0.1097537722
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-tdjrk,,,0.5529301499
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-c2lmk,,,0.9978899276
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bhhkc,,,0.5107810579
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-d6l8v,,,0.3870283368
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-31393-v2,,,0.676597354
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dd895,,,0.0387334502
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xl3gp-v3,,,0.8787862791
null,null,null,null,null,null,null,pubmed_11532775,,,0.0064764486
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-51dxc,,,0.4449476125
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-q0ng5,,,0.1360141519
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-v9wn6,,,0.8180258467
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2shgz,,,0.9461617579
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-l6lzp,,,0.0882463031
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-wgwn7,,,0.651144613
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-lczzd,,,0.6314509495
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-sdp90,,,0.2661110559
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-wzj3r,,,0.4819958422
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7d3n6,,,0.5035810457
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jt4jf,,,0.9459950116
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-glvkg-v2,,,0.8106298775
"1,4-Dihydropyridine Anion (I)",MeCN,461,490,null,null,Used for hydrodechlorination of methyl 4-chlorobenzoate,chemrxiv_10.26434_SLASH_chemrxiv-2023-z94lv,,,0.0151483368
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-s27dw,,,0.9369784549
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xprjf,,,0.1434727956
NR-HOCl-TFMU,PBS (pH = 7.4 with 1% DMF),387,510,null,null,HOCl-activatable agent producing both NIR (NR666-MSA) and blue (TFMU) fluorescence upon reaction with HOCl,chemrxiv_10.26434_SLASH_chemrxiv-2024-vqqvt,,,0.5474831481
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2v7k1,,,0.9826172779
DOPAL-benzimidazole-BODIPY (2a),null,507,null,0.29,null,"produced by reaction of probe 1a with DOPAL, exhibiting a higher quantum yield compared to 2b",chemrxiv_10.26434_SLASH_chemrxiv-2024-51nj8,,,0.3737141979
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-t5m4r,,,0.5567864573
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-bh0d1,,,0.769646012
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xdglp,,,0.8294798466
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-13v9t-v2,,,0.5916637268
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-t3k48-v3,,,0.7611962142
2-Aminobenzimidazole-5-carboxamide,null,475,null,0.6,null,"Photoluminescence (PL) spectrum shows a strong peak centered at 475 nm, covering a large part of the visible spectral range (400~600 nm)",chemrxiv_10.26434_SLASH_chemrxiv-2024-qnm4h,,,0.5796074299
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-1mgs8-v2,,,0.7921871226
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-jgl5l,,,0.8126988509
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-k96k9,,,0.4329049308
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xrx41,,,0.7021854923
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-xfnf9,,,0.9971192044
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-w0j9n,,,0.8966525525
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-trrg5-v3,,,0.9403478683
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xx8p7,,,0.8588170572
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-mhb04,,,0.3538623715
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-sd2kb,,,0.8953395484
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-s1mhh,,,0.2629077081
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-b590w,,,0.37145143
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jjlrr,,,0.5950316519
Pd[OMe-AHP],CH2Cl2,629,null,null,"6.36 x 10^4 (418 nm), 1.60 x 10^4 (629 nm)",Palladium complex with methoxy substituent,chemrxiv_10.26434_SLASH_chemrxiv-2023-6sc5t,,,0.4537603238
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-j7c15,,,0.1071121986
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-hnr3g-v2,,,0.3123786997
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-b9dk0,,,0.3124074002
9-mesityl sulfone-rosamine,MeCN,700,null,0.16,1.14 × 10^5 (700 nm),NIR organic photocatalyst with high photo-stability and turnover number (TON) exceeding 2800,chemrxiv_10.26434_SLASH_chemrxiv-2024-g3wmn,,,0.6527975497
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-j5skl,,,0.0921620384
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-7vb8x-v2,,,0.7268995892
1-Azathioxanthone derivative (Eu·L2),PBS buffer (pH 7.4),403,701,0.008,"Log(ε) at λmax: 3.7, Log(ε) at λ405: 3.7","Brightness (B): 44 at λmax, B: 42 at λ405",chemrxiv_10.26434_SLASH_chemrxiv-2022-6043l,,,0.8361498991
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-x48n6-v4,,,0.6722804878
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-l65kd,,,0.3479873468
"5-oxo-2,3-dihydro-5H-(1,3)thiazolo(3,2-a)pyridine-3,7-dicarboxylic acid (TPA)",Water,418,null,0.67,null,Blue emission attributed to TPA molecules,chemrxiv_10.26434_SLASH_chemrxiv-2023-bvncz,,,0.7125451628
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-4gskt,,,0.299458381
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-6ck3j-v2,,,0.2930732183
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-lfr2x,,,0.0156808696
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-hfc4x,,,0.4214190135
1f,NH4HCO3 buffer (pH 8.0),299,374,0,2.0 × 10^4 (374 nm),Electrophile with methoxy substituent,chemrxiv_10.26434_SLASH_chemrxiv-2023-83gph,,,0.5751607381
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-qh6p6,,,0.3693582541
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-2gm54,,,0.1418037198
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-x6hxn,,,0.1480763159
T-AzHCy2,EtOH:PBS (1:1),779,null,null,35 (779 nm),"Zero detectable fluorescence, ultrafast S1→S0 relaxation (τPL ~ 10 ps)",chemrxiv_10.26434_SLASH_chemrxiv-2023-kdg9p,,,0.1938080972
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-sn9nd,,,0.3847358152
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-khzdk,,,0.6495667186
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-5htqb,,,0.0626040378
"2,6-Diethoxycarbonyl-BODIPY-anthracene dyad (1c)",Toluene,520,625,0.961,null,High singlet oxygen generation quantum yield in non-polar solvent,chemrxiv_10.26434_SLASH_chemrxiv-2023-5rk4p,,,0.8961285164
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-g70d0,,,0.4589242332
"1-(Sulfone morpholin-4-yl)-3-methyl-2-[5-(2,6-dimethyl-4H-pyran-4-ylidene)pent-4-en-2-yl]-7-trifluoromethyl-1,3,2-benzodioxaborole",trifluoroethanol with 0.1% (v/v) trifluoroacetic acid,623,636,null,"165,000 (623 nm)",Bis(trifluoromethyl)-carborhodamine dye with sulfone morpholine auxochrome substitution,chemrxiv_10.26434_SLASH_chemrxiv-2024-7p8dl,,,0.3552139041
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-w9k6w,,,0.7349909707
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-cm1qb,,,0.2601926082
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-glrmw,,,0.3798669088
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-p8hxs-v3,,,0.02869607
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0wthp,,,0.5497674583
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-78mtl,,,0.178542872
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-b8nnx,,,0.8426261691
(S)-N-phenylcarbazole-substituted BINAP derivative,DCM,410,269,0.12,null,"CPL and glum spectra of P1 enantiomers in DCM (10−4 M, λex = 340 nm)",chemrxiv_10.26434_SLASH_chemrxiv-2024-bvhxj-v2,,,0.3505931513
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-20hd2-v3,,,0.2495964291
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-blth5-v2,,,0.1901817573
Triphenylamine-based AIEgen (TPAPy),DMSO/water (95%),537,null,null,null,"AIEgen, emission enhanced in aggregate state",chemrxiv_10.26434_SLASH_chemrxiv-2023-bnp66,,,0.2287858245
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-c97nr,,,0.763359661
"(S)-(-)-5,6-difluoro-4,7-diiodobenzo[c][1,2,5]thiadiazole derivative S-BBTI",DMSO,450,650,0.042,null,Photoactivated NIR-CPP in solution,chemrxiv_10.26434_SLASH_chemrxiv-2024-q2784,,,0.3383713181
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-56rkk,,,0.7981101205
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xh4x5,,,0.9882243378
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dwwm6,,,0.3042880122
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-11wql,,,0.4508930563
Thioflavin T,PBS buffer,null,null,null,null,"Included as positive control for fibril formation, non-selective nature beneficial in array-based sensing",chemrxiv_10.26434_SLASH_chemrxiv-2023-sq6gz,,,0.6356980696
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jhsbk,,,0.548868747
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zlsw1,,,0.4294485743
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-dlv5t,,,0.4682866291
o-2Md,ACN,null,700,0.25,null,"Ultra-small NIR emitter with two isolated hexatomic rings, exhibiting high luminescence quantum yield and extended emission wavelength",chemrxiv_10.26434_SLASH_chemrxiv-2024-5p7h6,,,0.7068697668
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-sn2kr,,,0.1667261026
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-1bmbp,,,0.2872333808
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-ljnzz,,,0.8779476534
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-g31v9,,,0.9416384902
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9lb7b,,,0.7711151938
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-pxq1b,,,0.6861138369
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-tnx83,,,0.9337472902
Europium(III) ion,"Water (implied, not explicitly stated)",null,null,0.87,null,High quantum yield for biomedical fluorescent imaging applications,pubmed_11546352,,,0.332355581
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7jj5n,,,0.1461865103
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4fxh7,,,0.9466425325
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-mk3qh,,,0.0703809022
null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3mrz3,,,0.6410723985
