iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,lifetime,comments,paper
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-j214n
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-l2f3l
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-4vh9g
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-g23tk
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2qs86
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cc5vg
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pzr6w-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-vkd9h
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-7b2j2-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0fj98-v3
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3kdn2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3b77x
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3gh15
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xqjj1
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3lrxc
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-gvbl3-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xkt1j-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dgqn7-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-x7wgx
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-bqf8n
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2022-wt6p9-v2
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-x4tfq
1-phenyl-3-methylimidazolium iodide,MeCN,238.0,null,0.07,38540 (238 nm),null,Ir(ppy)2(pmi),chemrxiv_10.26434_SLASH_chemrxiv-2024-1m0q7
"1-indolo[3,2,1-jk]carbazole-3-methylimidazolium iodide",MeCN,238.0,null,0.07,115150 (238 nm),null,Ir(ppy)2(iCzmi),chemrxiv_10.26434_SLASH_chemrxiv-2024-1m0q7
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-tjjvm
perylene,null,401.5,465.0,0.94,null,null,Computed absorbance (386-417 nm) and emission (420-510 nm) wavelengths with FQY of ~0.94 in isolation.,chemrxiv_10.26434_SLASH_chemrxiv-2024-lp5c0
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-5gz7f
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-lnz4f-v3
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-twhrl
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xx932
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-rj0m2-v3
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-z4g91
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dmd6l
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-1jxhk
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-rjj1z
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9mkbg
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9wbz4
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-db1l7
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-dstp7
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-qbccw
emodin,glycine buffer (pH 9) + ethanol,480.0,null,null,1.2e4 (480 nm),null,"anthraquinone, used as a reference compound for color prediction",chemrxiv_10.26434_SLASH_chemrxiv-2024-hdpn5
quinalizarin,glycine buffer (pH 9) + ethanol,450.0,null,null,1.0e4 (450 nm),null,used as a reference compound for pH-dependent color changes,chemrxiv_10.26434_SLASH_chemrxiv-2024-hdpn5
biliverdin,DMSO,405.0,null,null,8.0e3 (405 nm),null,"heme degradation product, conformationally flexible",chemrxiv_10.26434_SLASH_chemrxiv-2024-hdpn5
α-aminoorcein,DMSO,430.0,null,null,9.5e3 (430 nm),null,"component of orcein mixture, pH-dependent color changes",chemrxiv_10.26434_SLASH_chemrxiv-2024-hdpn5
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-sbwxm
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-t1rzl
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cgnhq-v2
ferrocene,argon,null,510.9,null,null,null,"Decomposes in plasma to Fe, Cp radicals, C2H2, C3H3, and other hydrocarbons.",chemrxiv_10.26434_SLASH_chemrxiv-2024-4kl15-v2
bismuthinidene 1a,MeCN,630.0,815.0,3e-05,3620 (630 nm),9.1,The complex undergoes a direct S0 → S1 MLCT transition followed by rapid intersystem crossing to a highly reducing emissive triplet state.,chemrxiv_10.26434_SLASH_chemrxiv-2024-x72vw
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-dtpwc
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-r7kmt
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-41w9z
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-stm40
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-wk36x
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-826pr
5-chloro-2-methylphenylboronic acid,null,477.0,null,null,null,null,"Emission wavelength: 477 nm, FWHM: 25 nm (98 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
5-bromo-2-methylphenylboronic acid,null,445.0,null,null,null,null,"Emission wavelength: 445 nm, FWHM: 26 nm (103 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
gamma-cyanobiphenylene boron nitride,null,460.0,null,null,null,null,"Emission wavelength: 460 nm, FWHM: 23 nm (87 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
phenanthrene,null,null,null,null,null,null,No photophysical data provided,chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
pyridine-carbazole,null,488.0,null,null,null,null,"Emission wavelength: 488 nm, FWHM: 23 nm (87 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
inanilino boron nitride,null,475.0,null,null,null,null,"Emission wavelength: 475 nm, FWHM: 23 nm (87 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
benzodiazepine-indene carbazole,null,521.0,null,null,null,null,"Emission wavelength: 521 nm, FWHM: 23 nm (87 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
biphenyl-tetrazole carbazole,null,488.0,null,null,null,null,"Emission wavelength: 488 nm, FWHM: 23 nm (87 meV)",chemrxiv_10.26434_SLASH_chemrxiv-2024-f123c-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-p132r
benzothiophene peri-annulated corannulene,dichloromethane,442.0,null,0.14,2.0e4 (442 nm),null,nanographene structure,chemrxiv_10.26434_SLASH_chemrxiv-2024-r74jq
benzoselenophene peri-annulated corannulene,dichloromethane,446.0,null,0.004,1.9e4 (446 nm),null,nanographene structure,chemrxiv_10.26434_SLASH_chemrxiv-2024-r74jq
bis-peri-annulated benzothiophene corannulene,dichloromethane,416.0,null,0.091,2.3e4 (416 nm),null,nanographene structure,chemrxiv_10.26434_SLASH_chemrxiv-2024-r74jq
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-56r8t
SOCL-AD,null,null,null,null,null,null,Probe used as reference with lower sensitivity compared to SOCL-CB and SOCL-DM.,chemrxiv_10.26434_SLASH_chemrxiv-2024-rxscm
SOCL-CB,null,null,null,null,null,null,"Demonstrated 57-fold higher S/Noise ratio than SOCL-AD, LOD of 3.2 nM for singlet oxygen detection.",chemrxiv_10.26434_SLASH_chemrxiv-2024-rxscm
SOCL-DM,null,null,null,null,null,null,"Showed 118-fold higher S/Noise ratio than SOCL-AD, LOD of 4 μM for H₂O₂ and detected singlet oxygen concentrations as low as 127 nM.",chemrxiv_10.26434_SLASH_chemrxiv-2024-rxscm
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-n7bm6
Carbon monoxide,Sodium bicarbonate,null,null,null,null,null,Reaction intermediate in CO2RR,chemrxiv_10.26434_SLASH_chemrxiv-2024-pzpd0
Formic acid,Sodium bicarbonate,null,null,null,null,null,Reaction intermediate in CO2RR,chemrxiv_10.26434_SLASH_chemrxiv-2024-pzpd0
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0206s
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0zw8l
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-nbknv-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-wmn17
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-h62w7
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pmgn5
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-nhcl8
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-f2n88
5-(5-Phenylthiophen-2-yl)-6-azauridine,acetonitrile,368.0,473.0,0.43,2.05e4 (368 nm),2400.0,Photodynamic therapy agent with fluorescence quantum yield of 43% and singlet oxygen quantum yield of 52%,chemrxiv_10.26434_SLASH_chemrxiv-2024-vwhv3
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zwdmd
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2c12c
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-zmdtq
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0n6gx
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-wswdn
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-9wnb8-v2
α-Fe₂O₃,null,570.0,null,null,null,null,Doping with fluorine and tin improves electrical conductivity; Annealing in nitrogen enhances performance.,chemrxiv_10.26434_SLASH_chemrxiv-2024-h2ldr
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-8c02l
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-ft8zt
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-x5btd
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-30gfv
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-7d1z1
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-t4p29
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9v9nt
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-5j7gx
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2hg7l
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-cm2t6
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-817j5
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bdnhr
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2c6jn
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4wfr8-v2
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-dmg3x-v4
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-38nl4-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-8g61h-v2
triarylmethane TAM1CF,MeCN/PBS,792.0,null,0.01,"140,000 (792 nm)",0.005,"ultrafast non-radiative decay, photostable, suitable for optoacoustic imaging",chemrxiv_10.26434_SLASH_chemrxiv-2024-t6zqq
triarylmethane TAM2CF,MeCN/PBS,935.0,null,0.01,"120,000 (935 nm)",0.005,"ultrafast non-radiative decay, photostable, suitable for optoacoustic imaging",chemrxiv_10.26434_SLASH_chemrxiv-2024-t6zqq
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pw7nt
propan-2-one,null,null,null,null,null,null,Acetone adsorbs on Co-g-C3N4 via chemisorption with an adsorption energy of -1.281 eV.,chemrxiv_10.26434_SLASH_chemrxiv-2024-pctwk
ethanol,null,null,null,null,null,null,Ethanol exhibits intermediate adsorption behavior on Co-g-C3N4 with an adsorption energy of -0.992 eV.,chemrxiv_10.26434_SLASH_chemrxiv-2024-pctwk
benzeneamine,null,null,null,null,null,null,Aniline undergoes physisorption on Co-g-C3N4 with a recovery time of 0.09 s at 398 K under UV irradiation.,chemrxiv_10.26434_SLASH_chemrxiv-2024-pctwk
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-j9g93-v3
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-dhs71
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-0qjmn
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-f1znb
"2,2',4,4'-Tetramethyl-5,5'-dicyano-2H,2'H-biphenyl-1,3-dicarboxylic acid",null,489.0,null,null,null,8150.0,Spin relaxation rate measured in PS film matrix,chemrxiv_10.26434_SLASH_chemrxiv-2024-pdv44
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bnj6p-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-r7r6k-v2
RGG-Fl,null,null,null,null,null,null,Fluorescently labelled peptide derivative of RGG-1 with maleimide-fluorescein,chemrxiv_10.26434_SLASH_chemrxiv-2024-hxkzg-v3
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-4tmq3
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-2t7dg
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-b97rz
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-r7xbm
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-6v6j0
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-qtxr5
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-shvp5
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-k6rkk
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jb16t
5-phenylbenzo[b]thiophene,THF,530.0,null,null,null,null,Mechanophore M3 exhibits exceptional mechanosensitivity with a transition force of 131 pN ± 4 pN. The absorption peak at 530 nm is observed after sonication.,chemrxiv_10.26434_SLASH_chemrxiv-2024-smxcc-v2
"1,4-benzoquinone",water,null,null,null,null,null,"The molecule para-benzoquinone (BQ) was used in aqueous solutions for electrochemical studies, but specific photophysical data such as absorption and emission peaks were not provided.",chemrxiv_10.26434_SLASH_chemrxiv-2024-w4h8s
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-wnzpf
methylolanthanin,null,null,null,null,null,null,No photophysical data available for methylolanthanin.,chemrxiv_10.26434_SLASH_chemrxiv-2024-9f26t
rhodopetrobactin B,null,null,null,null,null,null,No photophysical data available for rhodopetrobactin B.,chemrxiv_10.26434_SLASH_chemrxiv-2024-9f26t
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jzqcz
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-xc20v
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-tt5bm
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9llpf-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-89xtz-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-d2l1k-v3
Blue Evans,Milli-Q water,608.0,null,null,47243 (608 nm),null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bxgpz
Tropaeolin Orange III,Milli-Q water,483.0,null,null,17492 (483 nm),null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bxgpz
Procion Brilliant Red M-2B,Milli-Q water,510.0,null,null,11259 (510 nm),null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-bxgpz
1-phenylethanamine,aqueous solution,null,null,null,null,null,Chiral amine used in CD-based chemosensor studies with P1 and P2 polymers.,chemrxiv_10.26434_SLASH_chemrxiv-2024-88rh7
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3nxtx
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-slmcb
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-x8shp
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-3trkk
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-l4l99
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-69kfr
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-pn13j
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fk624
TTM-1Cz- DPA,toluene,385.0,743.0,0.034,null,246.3,extended excited-state lifetime and upconversion performance,chemrxiv_10.26434_SLASH_chemrxiv-2024-2gf9b
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-v4f5x
carbazolyl benzonitrile (CzBN),DMSO,330.0,null,0.197,null,1.52,"Quantum yield of 19.7% in DMSO, good photophysical properties for biological applications.",chemrxiv_10.26434_SLASH_chemrxiv-2024-4jms8
triscarbazolyl isophthalonitrile (3CzIPN),DMSO,330.0,null,0.08,null,8.6,"Quantum yield around 7-8% in DMSO, suitable for photocatalysis in aqueous media.",chemrxiv_10.26434_SLASH_chemrxiv-2024-4jms8
Mes-Acr-MeClO4,dichloroethane,null,null,null,1.2e4 (358 nm),null,visible light photocatalyst,chemrxiv_10.26434_SLASH_chemrxiv-2024-t6nqn
N-bromoacetamide,dichloroethane,null,518.0,0.91,1.6e4 (379 nm),10.0,charge-transfer complex formation with Mes-Acr-MeClO4 under green LED,chemrxiv_10.26434_SLASH_chemrxiv-2024-t6nqn
(Z)-N-(2-bromo-2-phenylvinyl)acetamide,dichloroethane,null,518.0,0.91,null,10.0,effective green and red-LED photocatalyst,chemrxiv_10.26434_SLASH_chemrxiv-2024-t6nqn
failed,failed,failed,failed,failed,failed,failed,failed,chemrxiv_10.26434_SLASH_chemrxiv-2024-zfvrz
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-r2nmb
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-q37xr
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-16x50
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-jr89d
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-g4q8t-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-fcwnc-v2
copper(II),null,null,null,null,null,null,Cu(II)-OH sites are more active for SCR and methane oxidation.,chemrxiv_10.26434_SLASH_chemrxiv-2023-6t62h-v2
platinum(II),null,null,null,null,null,null,Pt(II)/2Al and Pt(II)-OH/1Al species show activity in ethylene dimerization.,chemrxiv_10.26434_SLASH_chemrxiv-2023-6t62h-v2
chromium(II),null,null,null,null,null,null,"Cr-OH sites are active for ethylene dimerization, while isolated Cr is inactive.",chemrxiv_10.26434_SLASH_chemrxiv-2023-6t62h-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2023-w5dbg-v2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9xw6v
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9zp2l
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-9wgv2
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-6ts41
null,null,null,null,null,null,null,null,chemrxiv_10.26434_SLASH_chemrxiv-2024-m22jm
